Grid		 	    Points/A	  Phi_acc	 Phi_void
0001 x 0001 x 0001	    0.0674	   0.0000000000	 100.0000000000
0002 x 0002 x 0002	    0.1348	  12.5000000000	  25.0000000000
0003 x 0003 x 0003	    0.2022	  14.8148146000	  55.5555573000
0004 x 0004 x 0004	    0.2697	   4.6875000000	  71.8750000000
0005 x 0005 x 0005	    0.3371	  14.3999996000	  56.8000031000
0006 x 0006 x 0006	    0.4045	   5.0925927200	  77.7777786000
0007 x 0007 x 0007	    0.4719	  31.7784252000	  63.2653046000
0008 x 0008 x 0008	    0.5393	  28.7109375000	  54.6875000000
0009 x 0009 x 0009	    0.6067	  20.4389572000	  58.2990417000
0010 x 0010 x 0010	    0.6741	  30.3000011000	  58.2000008000
0011 x 0011 x 0011	    0.7415	  19.5341854000	  59.7295303000
0012 x 0012 x 0012	    0.8090	  35.9375000000	  61.6898117000
0013 x 0013 x 0013	    0.8764	  31.6795616000	  62.7674103000
0014 x 0014 x 0014	    0.9438	  29.6282806000	  56.8513107000
0015 x 0015 x 0015	    1.0112	  29.4518528000	  57.9851875000
0016 x 0016 x 0016	    1.0786	  31.7138672000	  58.9843750000
0017 x 0017 x 0017	    1.1460	  34.9277420000	  58.5996323000
0018 x 0018 x 0018	    1.2134	  31.2414265000	  59.3621368000
0019 x 0019 x 0019	    1.2808	  35.1508980000	  60.2857513000
0020 x 0020 x 0020	    1.3483	  34.2374992000	  60.2500038000
0021 x 0021 x 0021	    1.4157	  35.2877655000	  59.4428253000
0022 x 0022 x 0022	    1.4831	  36.1758080000	  58.6589050000
0023 x 0023 x 0023	    1.5505	  35.3168411000	  58.8887978000
0024 x 0024 x 0024	    1.6179	  34.6498833000	  59.3605347000
0025 x 0025 x 0025	    1.6853	  38.2207985000	  59.1296005000
0026 x 0026 x 0026	    1.7527	  34.9624481000	  59.2284927000
0027 x 0027 x 0027	    1.8201	  35.9853668000	  58.8680573000
0028 x 0028 x 0028	    1.8876	  36.8212471000	  59.3203354000
0029 x 0029 x 0029	    1.9550	  35.6349182000	  59.3751259000
0030 x 0030 x 0030	    2.0224	  38.0444450000	  58.8370399000
0031 x 0031 x 0031	    2.0898	  39.6092758000	  59.3501396000
0032 x 0032 x 0032	    2.1572	  37.0300293000	  58.9477539000
0033 x 0033 x 0033	    2.2246	  37.6046982000	  58.9336853000
0034 x 0034 x 0034	    2.2920	  37.0827408000	  59.1390190000
0035 x 0035 x 0035	    2.3594	  37.0402336000	  59.1276932000
0036 x 0036 x 0036	    2.4269	  39.5061722000	  58.9549065000
0037 x 0037 x 0037	    2.4943	  39.2632217000	  58.7230759000
0038 x 0038 x 0038	    2.5617	  37.6038780000	  59.0209961000
0039 x 0039 x 0039	    2.6291	  38.7160950000	  59.2204857000
0040 x 0040 x 0040	    2.6965	  38.3328133000	  59.2156219000
0041 x 0041 x 0041	    2.7639	  39.5975113000	  59.1677437000
0042 x 0042 x 0042	    2.8313	  38.9509773000	  59.0513992000
0043 x 0043 x 0043	    2.8988	  38.8657608000	  59.1029701000
0044 x 0044 x 0044	    2.9662	  38.7455406000	  59.0486450000
0045 x 0045 x 0045	    3.0336	  38.3231812000	  58.9530869000
0046 x 0046 x 0046	    3.1010	  39.3040581000	  59.2052269000
0047 x 0047 x 0047	    3.1684	  37.8394012000	  59.1188850000
0048 x 0048 x 0048	    3.2358	  38.7821922000	  59.0404396000
0049 x 0049 x 0049	    3.3032	  39.3917503000	  59.1207733000
0050 x 0050 x 0050	    3.3706	  39.7760010000	  59.0095978000
0051 x 0051 x 0051	    3.4381	  40.5469971000	  59.0851173000
0052 x 0052 x 0052	    3.5055	  38.7374802000	  59.0535393000
0053 x 0053 x 0053	    3.5729	  39.3264236000	  58.9862747000
0054 x 0054 x 0054	    3.6403	  40.3406487000	  59.0547676000
0055 x 0055 x 0055	    3.7077	  39.3166046000	  59.1140518000
0056 x 0056 x 0056	    3.7751	  40.1831284000	  59.0014572000
0057 x 0057 x 0057	    3.8425	  39.1407890000	  59.0448837000
0058 x 0058 x 0058	    3.9099	  39.7053986000	  59.1219406000
0059 x 0059 x 0059	    3.9774	  40.2709122000	  59.1905708000
0060 x 0060 x 0060	    4.0448	  40.0328712000	  59.1305542000
0061 x 0061 x 0061	    4.1122	  40.0403557000	  58.9798279000
0062 x 0062 x 0062	    4.1796	  40.2445374000	  59.0597801000
0063 x 0063 x 0063	    4.2470	  40.5179825000	  59.0684967000
0064 x 0064 x 0064	    4.3144	  39.6499634000	  59.1430664000
0065 x 0065 x 0065	    4.3818	  41.1910820000	  59.1537552000
0066 x 0066 x 0066	    4.4492	  40.7703056000	  59.0401230000
0067 x 0067 x 0067	    4.5167	  39.9347649000	  59.0155716000
0068 x 0068 x 0068	    4.5841	  42.0873184000	  59.0951309000
0069 x 0069 x 0069	    4.6515	  40.1304054000	  59.0269966000
0070 x 0070 x 0070	    4.7189	  40.0428581000	  59.0787163000
0071 x 0071 x 0071	    4.7863	  42.3066063000	  59.1395607000
0072 x 0072 x 0072	    4.8537	  40.0749626000	  59.1660271000
0073 x 0073 x 0073	    4.9211	  40.1458015000	  59.1138649000
0074 x 0074 x 0074	    4.9886	  41.5380135000	  59.0670815000
0075 x 0075 x 0075	    5.0560	  39.9305496000	  59.0641785000
0076 x 0076 x 0076	    5.1234	  40.5669098000	  59.0200844000
0077 x 0077 x 0077	    5.1908	  41.5251465000	  58.9878502000
0078 x 0078 x 0078	    5.2582	  40.1159401000	  59.0721359000
0079 x 0079 x 0079	    5.3256	  40.8706017000	  59.1091156000
0080 x 0080 x 0080	    5.3930	  41.7923851000	  59.1187477000
0081 x 0081 x 0081	    5.4604	  40.5787277000	  59.0336456000
0082 x 0082 x 0082	    5.5279	  40.8260918000	  59.0701714000
0083 x 0083 x 0083	    5.5953	  41.7849655000	  59.0522346000
0084 x 0084 x 0084	    5.6627	  40.6805077000	  59.0962753000
0085 x 0085 x 0085	    5.7301	  41.1502533000	  59.0555649000
0086 x 0086 x 0086	    5.7975	  41.1894569000	  59.0381966000
0087 x 0087 x 0087	    5.8649	  40.8929062000	  59.1400490000
0088 x 0088 x 0088	    5.9323	  40.9749794000	  59.1096954000
0089 x 0089 x 0089	    5.9997	  41.4665031000	  59.0291214000
0090 x 0090 x 0090	    6.0672	  41.2962990000	  59.0578842000
0091 x 0091 x 0091	    6.1346	  40.4531212000	  59.0560150000
0092 x 0092 x 0092	    6.2020	  41.8860931000	  59.0868225000
0093 x 0093 x 0093	    6.2694	  41.9384689000	  59.1467514000
0094 x 0094 x 0094	    6.3368	  40.8424683000	  59.0916748000
0095 x 0095 x 0095	    6.4042	  42.4537697000	  59.0601578000
0096 x 0096 x 0096	    6.4716	  40.4004135000	  59.0709572000
0097 x 0097 x 0097	    6.5390	  40.8708267000	  59.0858917000
0098 x 0098 x 0098	    6.6065	  42.0131073000	  59.0576630000
0099 x 0099 x 0099	    6.6739	  40.7281685000	  59.0388107000
0100 x 0100 x 0100	    6.7413	  41.4164009000	  59.1027985000
0101 x 0101 x 0101	    6.8087	  41.6697655000	  59.0820541000
0102 x 0102 x 0102	    6.8761	  40.9959221000	  59.0954857000
0103 x 0103 x 0103	    6.9435	  41.1523628000	  59.0735855000
0104 x 0104 x 0104	    7.0109	  42.3639641000	  59.0336266000
0105 x 0105 x 0105	    7.0783	  41.3543243000	  59.0413170000
0106 x 0106 x 0106	    7.1458	  40.5153236000	  59.0772934000
0107 x 0107 x 0107	    7.2132	  41.9175491000	  59.0913963000
0108 x 0108 x 0108	    7.2806	  41.2460136000	  59.0831871000
0109 x 0109 x 0109	    7.3480	  41.0532112000	  59.0824585000
0110 x 0110 x 0110	    7.4154	  42.2129974000	  59.0727272000
0111 x 0111 x 0111	    7.4828	  41.4173851000	  59.0525513000
0112 x 0112 x 0112	    7.5502	  41.3831902000	  59.0364761000
0113 x 0113 x 0113	    7.6177	  41.9204559000	  59.1022797000
0114 x 0114 x 0114	    7.6851	  41.0178833000	  59.1023979000
0115 x 0115 x 0115	    7.7525	  41.4750710000	  59.0625114000
0116 x 0116 x 0116	    7.8199	  42.0577011000	  59.1073341000
0117 x 0117 x 0117	    7.8873	  41.2604675000	  59.0626488000
0118 x 0118 x 0118	    7.9547	  41.2144737000	  59.0578842000
0119 x 0119 x 0119	    8.0221	  42.1153717000	  59.0418472000
0120 x 0120 x 0120	    8.0895	  41.6419563000	  59.1173592000
0121 x 0121 x 0121	    8.1570	  41.4127998000	  59.1043167000
0122 x 0122 x 0122	    8.2244	  42.3863106000	  59.0764236000
0123 x 0123 x 0123	    8.2918	  41.2097168000	  59.0517769000
0124 x 0124 x 0124	    8.3592	  41.6438179000	  59.0686989000
0125 x 0125 x 0125	    8.4266	  42.3410683000	  59.0484962000
0126 x 0126 x 0126	    8.4940	  41.4334602000	  59.0655975000
0127 x 0127 x 0127	    8.5614	  41.1798935000	  59.0935898000
0128 x 0128 x 0128	    8.6288	  42.2331810000	  59.0503693000
0129 x 0129 x 0129	    8.6963	  41.6083107000	  59.0693398000
0130 x 0130 x 0130	    8.7637	  42.0329094000	  59.0639038000
0131 x 0131 x 0131	    8.8311	  42.2875214000	  59.0787964000
0132 x 0132 x 0132	    8.8985	  41.5449257000	  59.0824738000
0133 x 0133 x 0133	    8.9659	  42.3377686000	  59.0808945000
0134 x 0134 x 0134	    9.0333	  42.5388107000	  59.0555534000
0135 x 0135 x 0135	    9.1007	  41.0022049000	  59.0706291000
0136 x 0136 x 0136	    9.1681	  42.4238396000	  59.0869446000
0137 x 0137 x 0137	    9.2356	  42.5269470000	  59.0543976000
0138 x 0138 x 0138	    9.3030	  41.3095970000	  59.0513535000
0139 x 0139 x 0139	    9.3704	  42.5077782000	  59.0876465000
0140 x 0140 x 0140	    9.4378	  42.0459938000	  59.0792999000
0141 x 0141 x 0141	    9.5052	  41.4750748000	  59.0540276000
0142 x 0142 x 0142	    9.5726	  42.9433594000	  59.0960426000
0143 x 0143 x 0143	    9.6400	  42.3130112000	  59.0782776000
0144 x 0144 x 0144	    9.7074	  41.7065849000	  59.0827713000
0145 x 0145 x 0145	    9.7749	  42.3944244000	  59.0719109000
0146 x 0146 x 0146	    9.8423	  42.3373833000	  59.0677261000
0147 x 0147 x 0147	    9.9097	  41.7127151000	  59.0808563000
0148 x 0148 x 0148	    9.9771	  42.4534302000	  59.0942307000
0149 x 0149 x 0149	   10.0445	  42.5954895000	  59.0679893000
0150 x 0150 x 0150	   10.1119	  41.2856026000	  59.0478249000
0151 x 0151 x 0151	   10.1793	  42.4308701000	  59.0673218000
0152 x 0152 x 0152	   10.2468	  42.3332100000	  59.0634842000
0153 x 0153 x 0153	   10.3142	  41.5794487000	  59.0708809000
0154 x 0154 x 0154	   10.3816	  42.5494423000	  59.0564651000
0155 x 0155 x 0155	   10.4490	  42.3316574000	  59.0784836000
0156 x 0156 x 0156	   10.5164	  41.6806297000	  59.0554886000
0157 x 0157 x 0157	   10.5838	  42.2425385000	  59.0779915000
0159 x 0159 x 0159	   10.7186	  41.7019119000	  59.0592194000
0160 x 0160 x 0160	   10.7861	  42.3375969000	  59.0877419000
0161 x 0161 x 0161	   10.8535	  42.7005501000	  59.0817871000
0162 x 0162 x 0162	   10.9209	  41.5709152000	  59.0616341000
0163 x 0163 x 0163	   10.9883	  42.5152283000	  59.0580597000
0164 x 0164 x 0164	   11.0557	  42.7097473000	  59.0654488000
0166 x 0166 x 0166	   11.1905	  42.6562691000	  59.0750580000
0167 x 0167 x 0167	   11.2579	  42.4675865000	  59.0827484000
0168 x 0168 x 0168	   11.3254	  41.5020599000	  59.0599594000
0169 x 0169 x 0169	   11.3928	  42.5949707000	  59.0667839000
0170 x 0170 x 0170	   11.4602	  42.4216995000	  59.0771866000
0171 x 0171 x 0171	   11.5276	  41.6354408000	  59.0718079000
0172 x 0172 x 0172	   11.5950	  42.5139236000	  59.0864258000
0173 x 0173 x 0173	   11.6624	  42.5820274000	  59.0726547000
0174 x 0174 x 0174	   11.7298	  41.5847778000	  59.0700798000
0175 x 0175 x 0175	   11.7972	  42.6278038000	  59.0713844000
0176 x 0176 x 0176	   11.8647	  42.6389122000	  59.0704384000
0177 x 0177 x 0177	   11.9321	  41.5574074000	  59.0720901000
0178 x 0178 x 0178	   11.9995	  42.7177277000	  59.0587311000
0179 x 0179 x 0179	   12.0669	  42.3314133000	  59.0764580000
0180 x 0180 x 0180	   12.1343	  41.6859398000	  59.0690308000
0181 x 0181 x 0181	   12.2017	  42.7313766000	  59.0847893000
0182 x 0182 x 0182	   12.2691	  42.4413223000	  59.0680237000
0183 x 0183 x 0183	   12.3366	  42.7958488000	  59.0713043000
0184 x 0184 x 0184	   12.4040	  42.5300636000	  59.0687828000
0185 x 0185 x 0185	   12.4714	  42.6008492000	  59.0796356000
0186 x 0186 x 0186	   12.5388	  42.9782104000	  59.0745468000
0187 x 0187 x 0187	   12.6062	  42.6162186000	  59.0736046000
0188 x 0188 x 0188	   12.6736	  42.6935120000	  59.0756950000
0189 x 0189 x 0189	   12.7410	  42.6265068000	  59.0737991000
0190 x 0190 x 0190	   12.8084	  42.7320900000	  59.0616112000
0191 x 0191 x 0191	   12.8759	  42.7943611000	  59.0655136000
0192 x 0192 x 0192	   12.9433	  42.6618919000	  59.0697403000
0193 x 0193 x 0193	   13.0107	  42.6617813000	  59.0635300000
0194 x 0194 x 0194	   13.0781	  42.4653320000	  59.0792122000
0195 x 0195 x 0195	   13.1455	  42.7701759000	  59.0774460000
0196 x 0196 x 0196	   13.2129	  42.6424026000	  59.0683937000
0197 x 0197 x 0197	   13.2803	  42.6565437000	  59.0699921000
0198 x 0198 x 0198	   13.3477	  42.7967682000	  59.0613556000
0199 x 0199 x 0199	   13.4152	  42.4858284000	  59.0623741000
0200 x 0200 x 0200	   13.4826	  42.6678848000	  59.0877762000
0201 x 0201 x 0201	   13.5500	  42.5250549000	  59.0793076000
0202 x 0202 x 0202	   13.6174	  42.6655159000	  59.0607758000
0203 x 0203 x 0203	   13.6848	  42.8099251000	  59.0667191000
0204 x 0204 x 0204	   13.7522	  42.5955620000	  59.0690269000
0205 x 0205 x 0205	   13.8196	  42.8068771000	  59.0691490000
0206 x 0206 x 0206	   13.8870	  42.5858650000	  59.0699005000
0207 x 0207 x 0207	   13.9545	  42.6879921000	  59.0683289000
0208 x 0208 x 0208	   14.0219	  42.9346008000	  59.0713196000
0209 x 0209 x 0209	   14.0893	  42.4985237000	  59.0709686000
0210 x 0210 x 0210	   14.1567	  42.8883705000	  59.0665588000
0211 x 0211 x 0211	   14.2241	  42.6249161000	  59.0706406000
0212 x 0212 x 0212	   14.2915	  42.5798759000	  59.0814896000
0213 x 0213 x 0213	   14.3589	  42.9562492000	  59.0683289000
0214 x 0214 x 0214	   14.4263	  42.5258560000	  59.0665398000
0215 x 0215 x 0215	   14.4938	  42.7483864000	  59.0771561000
0216 x 0216 x 0216	   14.5612	  42.8225975000	  59.0674095000
0217 x 0217 x 0217	   14.6286	  42.6405525000	  59.0682907000
0218 x 0218 x 0218	   14.6960	  42.6681976000	  59.0691986000
0219 x 0219 x 0219	   14.7634	  42.8172455000	  59.0747757000
0220 x 0220 x 0220	   14.8308	  42.7026558000	  59.0738907000
0221 x 0221 x 0221	   14.8982	  42.7540970000	  59.0710297000
0222 x 0222 x 0222	   14.9657	  42.7810326000	  59.0662231000
0223 x 0223 x 0223	   15.0331	  42.4897728000	  59.0668983000
0224 x 0224 x 0224	   15.1005	  42.8335304000	  59.0677795000
0225 x 0225 x 0225	   15.1679	  42.7741394000	  59.0627747000
0226 x 0226 x 0226	   15.2353	  42.6605568000	  59.0714684000
0227 x 0227 x 0227	   15.3027	  42.8841362000	  59.0657120000
0228 x 0228 x 0228	   15.3701	  42.5691223000	  59.0687981000
0229 x 0229 x 0229	   15.4375	  42.7843590000	  59.0726929000
0230 x 0230 x 0230	   15.5050	  42.8391876000	  59.0668869000
0231 x 0231 x 0231	   15.5724	  42.6879196000	  59.0625687000
0232 x 0232 x 0232	   15.6398	  42.9038048000	  59.0790329000
0233 x 0233 x 0233	   15.7072	  42.5524216000	  59.0631943000
0234 x 0234 x 0234	   15.7746	  42.7363777000	  59.0647202000
0235 x 0235 x 0235	   15.8420	  42.9800110000	  59.0742111000
0236 x 0236 x 0236	   15.9094	  42.6504021000	  59.0694962000
0237 x 0237 x 0237	   15.9768	  42.8821754000	  59.0675583000
0238 x 0238 x 0238	   16.0443	  42.6307564000	  59.0604477000
0239 x 0239 x 0239	   16.1117	  42.7585793000	  59.0630722000
0240 x 0240 x 0240	   16.1791	  43.0153084000	  59.0751724000
0241 x 0241 x 0241	   16.2465	  42.7697144000	  59.0804291000
0242 x 0242 x 0242	   16.3139	  42.8400803000	  59.0701752000
0243 x 0243 x 0243	   16.3813	  42.7572365000	  59.0622597000
0244 x 0244 x 0244	   16.4487	  42.8173714000	  59.0668259000
0245 x 0245 x 0245	   16.5161	  42.7033157000	  59.0726738000
0246 x 0246 x 0246	   16.5836	  42.7796288000	  59.0678139000
0247 x 0247 x 0247	   16.6510	  42.9364128000	  59.0709877000
0248 x 0248 x 0248	   16.7184	  42.7365875000	  59.0756607000
0249 x 0249 x 0249	   16.7858	  42.8711624000	  59.0747643000
0250 x 0250 x 0250	   16.8532	  42.7739716000	  59.0652390000
