Grid		 	    Points/A	  Phi_acc	 Phi_void
0087 x 0087 x 0044	    4.7203	  54.0785370000	  70.4842758000
0089 x 0089 x 0045	    4.8288	  54.1612320000	  70.4885712000
0091 x 0091 x 0046	    4.9373	  54.1761398000	  70.4711685000
0093 x 0093 x 0047	    5.0458	  54.3597450000	  70.4742661000
0095 x 0095 x 0048	    5.1544	  54.2636223000	  70.4958420000
0097 x 0097 x 0049	    5.2629	  54.3363800000	  70.5214920000
0099 x 0099 x 0050	    5.3714	  54.3966942000	  70.4813766000
0101 x 0101 x 0051	    5.4799	  54.3954735000	  70.4982758000
0103 x 0103 x 0052	    5.5884	  54.3573303000	  70.4958420000
0105 x 0105 x 0053	    5.6969	  54.5408783000	  70.5112762000
0106 x 0106 x 0054	    5.7512	  54.5983124000	  70.5032120000
0108 x 0108 x 0055	    5.8597	  54.2704811000	  70.4812012000
0110 x 0110 x 0056	    5.9682	  54.5765953000	  70.4911499000
0112 x 0112 x 0057	    6.0767	  54.4877815000	  70.4936142000
0114 x 0114 x 0058	    6.1852	  54.5218163000	  70.4934387000
0116 x 0116 x 0059	    6.2937	  54.4448662000	  70.4876175000
0118 x 0118 x 0060	    6.4023	  55.2911034000	  70.5103912000
0120 x 0120 x 0061	    6.5108	  54.6206703000	  70.4913483000
0122 x 0122 x 0062	    6.6193	  54.6229553000	  70.5003586000
0124 x 0124 x 0063	    6.7278	  54.7229881000	  70.4903946000
0126 x 0126 x 0064	    6.8363	  55.3306694000	  70.4935913000
0128 x 0128 x 0065	    6.9448	  54.6118126000	  70.4854660000
0130 x 0130 x 0066	    7.0533	  54.7098808000	  70.5028687000
0132 x 0132 x 0067	    7.1618	  54.7323647000	  70.4815292000
0134 x 0134 x 0068	    7.2704	  55.5078278000	  70.4827499000
0136 x 0136 x 0069	    7.3789	  54.6546707000	  70.4920120000
0138 x 0138 x 0070	    7.4874	  54.8188400000	  70.4902954000
0140 x 0140 x 0071	    7.5959	  54.8467216000	  70.4862061000
0142 x 0142 x 0072	    7.7044	  55.5195999000	  70.4893494000
0144 x 0144 x 0073	    7.8129	  54.7057343000	  70.4925842000
0146 x 0146 x 0074	    7.9214	  54.7839355000	  70.4928513000
0148 x 0148 x 0075	    8.0299	  54.8156204000	  70.4938507000
0150 x 0150 x 0076	    8.1385	  54.8232727000	  70.4937973000
0152 x 0152 x 0077	    8.2470	  54.8773232000	  70.4911957000
0154 x 0154 x 0078	    8.3555	  54.8354263000	  70.4957352000
0156 x 0156 x 0079	    8.4640	  54.9064713000	  70.4841080000
0158 x 0158 x 0080	    8.5725	  54.9431686000	  70.4867020000
0159 x 0159 x 0081	    8.6268	  54.9192505000	  70.4901581000
0161 x 0161 x 0082	    8.7353	  54.9098549000	  70.4955292000
0163 x 0163 x 0083	    8.8438	  54.8479156000	  70.4907455000
0165 x 0165 x 0084	    8.9523	  54.9057236000	  70.4965668000
0167 x 0167 x 0085	    9.0608	  54.9309540000	  70.4945831000
0169 x 0169 x 0086	    9.1693	  55.6203232000	  70.4946899000
0171 x 0171 x 0087	    9.2778	  54.9261436000	  70.4949036000
0173 x 0173 x 0088	    9.3864	  54.9744263000	  70.4864044000
0175 x 0175 x 0089	    9.4949	  54.9381485000	  70.4869843000
0177 x 0177 x 0090	    9.6034	  55.7156487000	  70.4930878000
0179 x 0179 x 0091	    9.7119	  54.9097672000	  70.4943314000
0181 x 0181 x 0092	    9.8204	  54.9488525000	  70.4935150000
0183 x 0183 x 0093	    9.9289	  54.9964905000	  70.4872131000
0185 x 0185 x 0094	   10.0374	  55.7235794000	  70.4937592000
0187 x 0187 x 0095	   10.1459	  54.9189873000	  70.5003052000
0189 x 0189 x 0096	   10.2545	  55.0558205000	  70.4992371000
0191 x 0191 x 0097	   10.3630	  55.0088348000	  70.4938354000
0193 x 0193 x 0098	   10.4715	  55.7152863000	  70.4939575000
0195 x 0195 x 0099	   10.5800	  55.0219040000	  70.4917145000
0197 x 0197 x 0100	   10.6885	  55.0386505000	  70.4916687000
0199 x 0199 x 0101	   10.7970	  55.0148849000	  70.4920502000
0201 x 0201 x 0102	   10.9055	  55.7582321000	  70.4931335000
0203 x 0203 x 0103	   11.0141	  55.0393715000	  70.4880142000
0205 x 0205 x 0104	   11.1226	  54.9985580000	  70.4900436000
0207 x 0207 x 0105	   11.2311	  55.0937119000	  70.4942169000
0209 x 0209 x 0106	   11.3396	  55.7271347000	  70.4958496000
0211 x 0211 x 0107	   11.4481	  55.0848541000	  70.4943161000
0212 x 0212 x 0108	   11.5024	  55.0903511000	  70.4912872000
0214 x 0214 x 0109	   11.6109	  55.0695114000	  70.4925919000
0216 x 0216 x 0110	   11.7194	  55.7356339000	  70.4927139000
0218 x 0218 x 0111	   11.8279	  55.1037254000	  70.4938278000
0220 x 0220 x 0112	   11.9364	  55.0977898000	  70.4940033000
0222 x 0222 x 0113	   12.0449	  55.0609512000	  70.4907684000
0224 x 0224 x 0114	   12.1534	  55.7997589000	  70.4936676000
0226 x 0226 x 0115	   12.2619	  55.1630135000	  70.4920731000
0228 x 0228 x 0116	   12.3705	  55.8248711000	  70.4930801000
0230 x 0230 x 0117	   12.4790	  55.1304169000	  70.4913177000
0232 x 0232 x 0118	   12.5875	  55.8368492000	  70.4932785000
0234 x 0234 x 0119	   12.6960	  55.1354942000	  70.4949417000
0236 x 0236 x 0120	   12.8045	  55.8320465000	  70.4873657000
0238 x 0238 x 0121	   12.9130	  55.1303329000	  70.4909592000
0240 x 0240 x 0122	   13.0215	  55.8331184000	  70.4961166000
0242 x 0242 x 0123	   13.1301	  55.1817245000	  70.4941483000
0244 x 0244 x 0124	   13.2386	  55.8230934000	  70.4938049000
0246 x 0246 x 0125	   13.3471	  55.1479149000	  70.4914780000
0248 x 0248 x 0126	   13.4556	  55.1355667000	  70.4941406000
0250 x 0250 x 0127	   13.5641	  55.1941795000	  70.4913025000
0252 x 0252 x 0128	   13.6726	  55.8636780000	  70.4928894000
0254 x 0254 x 0129	   13.7811	  55.1925735000	  70.4940109000
0256 x 0256 x 0130	   13.8896	  55.1656303000	  70.4882812000
0258 x 0258 x 0131	   13.9982	  55.1795540000	  70.4922104000
0260 x 0260 x 0132	   14.1067	  55.8905182000	  70.4946442000
0262 x 0262 x 0133	   14.2152	  55.2175179000	  70.4917297000
0263 x 0263 x 0134	   14.2694	  55.1813736000	  70.4914932000
0265 x 0265 x 0135	   14.3780	  55.1901398000	  70.4917526000
0267 x 0267 x 0136	   14.4865	  55.8966980000	  70.4943771000
0269 x 0269 x 0137	   14.5950	  55.2160378000	  70.4932785000
0271 x 0271 x 0138	   14.7035	  55.1640854000	  70.4926758000
0273 x 0273 x 0139	   14.8120	  55.2060776000	  70.4919891000
0275 x 0275 x 0140	   14.9205	  55.8933258000	  70.4933472000
0277 x 0277 x 0141	   15.0290	  55.9356384000	  70.4929886000
0279 x 0279 x 0142	   15.1375	  55.9194679000	  70.4917068000
0281 x 0281 x 0143	   15.2461	  55.2063713000	  70.4924469000
0283 x 0283 x 0144	   15.3546	  55.9091911000	  70.4924545000
0285 x 0285 x 0145	   15.4631	  55.9112320000	  70.4913635000
0287 x 0287 x 0146	   15.5716	  55.9519424000	  70.4926987000
0289 x 0289 x 0147	   15.6801	  55.2218933000	  70.4929199000
0291 x 0291 x 0148	   15.7886	  55.9444008000	  70.4914932000
0293 x 0293 x 0149	   15.8971	  55.2313271000	  70.4914093000
0295 x 0295 x 0150	   16.0056	  55.9438629000	  70.4939117000
0297 x 0297 x 0151	   16.1142	  55.2791901000	  70.4924088000
0299 x 0299 x 0152	   16.2227	  55.9490967000	  70.4908676000
0301 x 0301 x 0153	   16.3312	  55.2378349000	  70.4921036000
0303 x 0303 x 0154	   16.4397	  55.9868622000	  70.4924011000
0305 x 0305 x 0155	   16.5482	  55.2694550000	  70.4947739000
0307 x 0307 x 0156	   16.6567	  55.9694824000	  70.4920044000
0309 x 0309 x 0157	   16.7652	  55.2805901000	  70.4915924000
0311 x 0311 x 0158	   16.8737	  55.9595108000	  70.4935226000
0313 x 0313 x 0159	   16.9823	  55.2429123000	  70.4926758000
0315 x 0315 x 0160	   17.0908	  55.2830086000	  70.4920731000
0316 x 0316 x 0161	   17.1450	  55.2854881000	  70.4927597000
0318 x 0318 x 0162	   17.2535	  55.9612923000	  70.4929428000
0320 x 0320 x 0163	   17.3621	  55.3063812000	  70.4933090000
0322 x 0322 x 0164	   17.4706	  55.3070374000	  70.4928665000
0324 x 0324 x 0165	   17.5791	  55.2766457000	  70.4927139000
0326 x 0326 x 0166	   17.6876	  55.9715500000	  70.4926834000
0328 x 0328 x 0167	   17.7961	  55.9821548000	  70.4918823000
0330 x 0330 x 0168	   17.9046	  55.3037758000	  70.4929199000
0332 x 0332 x 0169	   18.0131	  55.2937012000	  70.4920502000
0334 x 0334 x 0170	   18.1216	  55.9887276000	  70.4927750000
0336 x 0336 x 0171	   18.2302	  55.9954300000	  70.4938278000
0338 x 0338 x 0172	   18.3387	  55.9796143000	  70.4927597000
0340 x 0340 x 0173	   18.4472	  55.3230476000	  70.4925232000
0342 x 0342 x 0174	   18.5557	  55.9848595000	  70.4920654000
0344 x 0344 x 0175	   18.6642	  55.9781189000	  70.4922638000
0346 x 0346 x 0176	   18.7727	  55.9939804000	  70.4921188000
0348 x 0348 x 0177	   18.8812	  55.3230629000	  70.4925919000
0350 x 0350 x 0178	   18.9897	  55.9764748000	  70.4925003000
0352 x 0352 x 0179	   19.0983	  55.9936600000	  70.4928513000
0354 x 0354 x 0180	   19.2068	  56.0051689000	  70.4922714000
0356 x 0356 x 0181	   19.3153	  55.3182487000	  70.4931717000
0358 x 0358 x 0182	   19.4238	  55.9869232000	  70.4920120000
0360 x 0360 x 0183	   19.5323	  55.3179970000	  70.4918823000
0362 x 0362 x 0184	   19.6408	  56.0054016000	  70.4923096000
0364 x 0364 x 0185	   19.7493	  55.3367195000	  70.4910812000
0366 x 0366 x 0186	   19.8578	  56.0164757000	  70.4930878000
0368 x 0368 x 0187	   19.9664	  55.3269043000	  70.4936829000
0369 x 0369 x 0188	   20.0206	  56.0136261000	  70.4922104000
0371 x 0371 x 0189	   20.1291	  55.3552818000	  70.4921341000
0373 x 0373 x 0190	   20.2376	  55.3657722000	  70.4922409000
0375 x 0375 x 0191	   20.3462	  56.0282822000	  70.4928284000
0377 x 0377 x 0192	   20.4547	  56.0101204000	  70.4921570000
0379 x 0379 x 0193	   20.5632	  56.0251579000	  70.4926758000
0381 x 0381 x 0194	   20.6717	  55.3296967000	  70.4913940000
0383 x 0383 x 0195	   20.7802	  56.0251770000	  70.4926758000
0385 x 0385 x 0196	   20.8887	  56.0229530000	  70.4917450000
0387 x 0387 x 0197	   20.9972	  56.0384636000	  70.4929886000
0389 x 0389 x 0198	   21.1057	  56.0258980000	  70.4923019000
0391 x 0391 x 0199	   21.2143	  55.3574142000	  70.4927902000
0393 x 0393 x 0200	   21.3228	  56.0292435000	  70.4917068000
0395 x 0395 x 0201	   21.4313	  56.0427246000	  70.4929428000
0397 x 0397 x 0202	   21.5398	  56.0231743000	  70.4925232000
0399 x 0399 x 0203	   21.6483	  55.3616409000	  70.4912262000
0401 x 0401 x 0204	   21.7568	  56.0164795000	  70.4915619000
0403 x 0403 x 0205	   21.8653	  56.0526199000	  70.4925079000
0405 x 0405 x 0206	   21.9738	  56.0423317000	  70.4932175000
0407 x 0407 x 0207	   22.0824	  55.3659019000	  70.4930496000
0409 x 0409 x 0208	   22.1909	  56.0469398000	  70.4926147000
0411 x 0411 x 0209	   22.2994	  56.0467911000	  70.4925919000
0413 x 0413 x 0210	   22.4079	  56.0549850000	  70.4919968000
0415 x 0415 x 0211	   22.5164	  55.3732109000	  70.4919968000
0417 x 0417 x 0212	   22.6249	  56.0552521000	  70.4939880000
0419 x 0419 x 0213	   22.7334	  56.0645752000	  70.4937897000
0421 x 0421 x 0214	   22.8420	  56.0717354000	  70.4923782000
0422 x 0422 x 0215	   22.8962	  55.3675308000	  70.4922180000
0424 x 0424 x 0216	   23.0047	  56.0520515000	  70.4922791000
0426 x 0426 x 0217	   23.1132	  56.0633545000	  70.4920197000
0428 x 0428 x 0218	   23.2217	  56.0440369000	  70.4926071000
0430 x 0430 x 0219	   23.3303	  56.0722160000	  70.4921570000
0432 x 0432 x 0220	   23.4388	  56.0620842000	  70.4923248000
0434 x 0434 x 0221	   23.5473	  56.0715561000	  70.4921036000
0436 x 0436 x 0222	   23.6558	  56.0602646000	  70.4930344000
0438 x 0438 x 0223	   23.7643	  56.0661240000	  70.4931335000
0440 x 0440 x 0224	   23.8728	  56.0593071000	  70.4927216000
0442 x 0442 x 0225	   23.9813	  56.0788231000	  70.4922791000
0444 x 0444 x 0226	   24.0898	  56.0657425000	  70.4921036000
0446 x 0446 x 0227	   24.1984	  56.0745125000	  70.4922638000
0448 x 0448 x 0228	   24.3069	  56.0878944000	  70.4925003000
0450 x 0450 x 0229	   24.4154	  56.0717392000	  70.4934387000
0452 x 0452 x 0230	   24.5239	  56.0772400000	  70.4926453000
0454 x 0454 x 0231	   24.6324	  56.0709114000	  70.4925919000
0456 x 0456 x 0232	   24.7409	  56.0797043000	  70.4924774000
0458 x 0458 x 0233	   24.8494	  55.3864708000	  70.4921417000
0466 x 0466 x 0237	   25.2835	  55.4075699000	  70.4925232000
0468 x 0468 x 0238	   25.3920	  56.0766830000	  70.4929276000
0470 x 0470 x 0239	   25.5005	  56.0826836000	  70.4925613000
0472 x 0472 x 0240	   25.6090	  56.0938530000	  70.4930725000
0473 x 0473 x 0241	   25.6633	  56.0750656000	  70.4918671000
0475 x 0475 x 0242	   25.7718	  56.0938301000	  70.4923248000
0477 x 0477 x 0243	   25.8803	  56.0827026000	  70.4927750000
