Grid		 	    Points/A	  Phi_acc	 Phi_void
0001 x 0002 x 0002	    0.1439	   0.0000000000	  50.0000000000
0002 x 0003 x 0004	    0.2879	   0.0000000000	  29.1666660000
0003 x 0004 x 0006	    0.4318	   0.0000000000	  27.7777786000
0004 x 0005 x 0008	    0.5758	   0.0000000000	  25.6250000000
0005 x 0006 x 0009	    0.7197	   0.0000000000	  30.0000019000
0006 x 0008 x 0011	    0.8637	   0.0000000000	  26.7045460000
0007 x 0009 x 0013	    1.0076	   0.0000000000	  27.3504295000
0008 x 0010 x 0015	    1.1515	   0.0000000000	  26.6666679000
0009 x 0011 x 0016	    1.2955	   0.0000000000	  27.9671726000
0010 x 0012 x 0018	    1.4394	   0.0000000000	  27.1759262000
0011 x 0013 x 0020	    1.5834	   0.0000000000	  27.0279713000
0012 x 0015 x 0022	    1.7273	   0.0000000000	  27.2979794000
0013 x 0016 x 0023	    1.8713	   0.0000000000	  27.5919743000
0014 x 0017 x 0025	    2.0152	   0.0000000000	  27.4117641000
0015 x 0018 x 0027	    2.1591	   0.0000000000	  27.2839508000
0016 x 0019 x 0029	    2.3031	   0.0000000000	  27.6882954000
0017 x 0021 x 0030	    2.4470	   0.0000000000	  27.3762856000
0018 x 0022 x 0032	    2.5910	   0.0000000000	  27.3910999000
0019 x 0023 x 0034	    2.7349	   0.0000000000	  27.3522682000
0020 x 0024 x 0036	    2.8789	   0.0000000000	  27.3611107000
0021 x 0025 x 0037	    3.0228	   0.0000000000	  27.6550827000
0022 x 0026 x 0039	    3.1667	   0.0000000000	  27.3444500000
0023 x 0028 x 0041	    3.3107	   0.0000000000	  27.3746395000
0024 x 0029 x 0043	    3.4546	   0.0000000000	  27.5093555000
0025 x 0030 x 0044	    3.5986	   0.0000000000	  27.4424248000
0026 x 0031 x 0046	    3.7425	   0.0000000000	  27.4706001000
0027 x 0032 x 0048	    3.8865	   0.0000000000	  27.3172264000
0028 x 0033 x 0050	    4.0304	   0.0000000000	  27.4307365000
0029 x 0035 x 0051	    4.1743	   0.0000000000	  27.4316616000
0030 x 0036 x 0053	    4.3183	   0.0000000000	  27.5069885000
0031 x 0037 x 0055	    4.4622	   1.1207101300	  27.3852730000
0032 x 0038 x 0057	    4.6062	   0.0000000000	  27.5132751000
0033 x 0039 x 0058	    4.7501	   0.0000000000	  27.4455433000
0034 x 0041 x 0060	    4.8941	   0.0000000000	  27.4019604000
0035 x 0042 x 0062	    5.0380	   0.0000000000	  27.3974113000
0036 x 0043 x 0064	    5.1819	   0.0000000000	  27.4477158000
0037 x 0044 x 0065	    5.3259	   0.0000000000	  27.4343224000
0038 x 0045 x 0067	    5.4698	   1.1058741800	  27.4478493000
0039 x 0046 x 0069	    5.6138	   1.1140193900	  27.4312115000
0040 x 0048 x 0071	    5.7577	   0.0000000000	  27.4185753000
0041 x 0049 x 0072	    5.9017	   1.2347215400	  27.4542332000
0042 x 0050 x 0074	    6.0456	   0.0000000000	  27.4581738000
0043 x 0051 x 0076	    6.1895	   0.0000000000	  27.4275818000
0044 x 0052 x 0078	    6.3335	   0.0000000000	  27.3881550000
0045 x 0053 x 0079	    6.4774	   0.0000000000	  27.4219151000
0046 x 0055 x 0081	    6.6214	   0.0000000000	  27.4298553000
0047 x 0056 x 0083	    6.7653	   0.0000000000	  27.4453430000
0048 x 0057 x 0085	    6.9093	   1.2194702600	  27.4608707000
0049 x 0058 x 0086	    7.0532	   0.0000000000	  27.4319592000
0050 x 0059 x 0088	    7.1971	   0.0000000000	  27.4510765000
0051 x 0061 x 0090	    7.3411	   0.0000000000	  27.4534798000
0052 x 0062 x 0092	    7.4850	   0.0000000000	  27.4129486000
