Grid		 	    Points/A	  Phi_acc	 Phi_void
0001 x 0001 x 0001	    0.0522	   0.0000000000	 100.0000000000
0002 x 0002 x 0002	    0.1044	  12.5000000000	  25.0000000000
0003 x 0003 x 0003	    0.1566	  51.8518524000	  55.5555573000
0004 x 0004 x 0004	    0.2088	   4.6875000000	  71.8750000000
0005 x 0005 x 0005	    0.2610	  17.6000004000	  80.8000031000
0006 x 0006 x 0006	    0.3132	  27.3148155000	  77.7777786000
0007 x 0007 x 0007	    0.3654	  22.1574345000	  73.7609329000
0008 x 0008 x 0008	    0.4176	  15.0390625000	  74.2187500000
0009 x 0009 x 0009	    0.4698	  56.3786011000	  76.1316910000
0010 x 0010 x 0010	    0.5220	  49.0000000000	  71.2000046000
0011 x 0011 x 0011	    0.5742	  45.6799393000	  71.2997742000
0012 x 0012 x 0012	    0.6264	  44.0972214000	  72.3379593000
0013 x 0013 x 0013	    0.6786	  51.9344559000	  71.9617691000
0014 x 0014 x 0014	    0.7307	  47.4854240000	  74.2711334000
0015 x 0015 x 0015	    0.7829	  43.5851860000	  71.6740723000
0016 x 0016 x 0016	    0.8351	  56.1767578000	  72.8515625000
0017 x 0017 x 0017	    0.8873	  55.4650917000	  73.0917969000
0018 x 0018 x 0018	    0.9395	  56.8587112000	  72.8052139000
0019 x 0019 x 0019	    0.9917	  55.3141823000	  72.6782303000
0020 x 0020 x 0020	    1.0439	  59.3999977000	  72.2249985000
0021 x 0021 x 0021	    1.0961	  56.3438072000	  71.5581512000
0022 x 0022 x 0022	    1.1483	  55.9729500000	  71.8256989000
0023 x 0023 x 0023	    1.2005	  56.1683235000	  72.4829407000
0024 x 0024 x 0024	    1.2527	  59.0784149000	  73.2204819000
0025 x 0025 x 0025	    1.3049	  58.8800011000	  72.5823975000
0026 x 0026 x 0026	    1.3571	  57.9483376000	  72.9289932000
0027 x 0027 x 0027	    1.4093	  61.1492157000	  72.4432220000
0028 x 0028 x 0028	    1.4615	  58.3955879000	  71.9023361000
0029 x 0029 x 0029	    1.5137	  58.6534920000	  72.0119705000
0030 x 0030 x 0030	    1.5659	  59.2407417000	  71.9851837000
0031 x 0031 x 0031	    1.6181	  60.0382690000	  72.2399368000
0032 x 0032 x 0032	    1.6703	  61.9567871000	  72.6379395000
0033 x 0033 x 0033	    1.7225	  61.2794647000	  72.4796143000
0034 x 0034 x 0034	    1.7747	  59.2128029000	  72.4404602000
0035 x 0035 x 0035	    1.8269	  60.4128304000	  72.5247803000
0036 x 0036 x 0036	    1.8791	  60.2001915000	  72.4365616000
