Grid		 	    Points/A	  Phi_acc	 Phi_void
0001 x 0002 x 0002	    0.1499	   0.0000000000	  25.0000000000
0002 x 0003 x 0004	    0.2997	   0.0000000000	  20.8333321000
0003 x 0004 x 0006	    0.4496	   0.0000000000	  22.2222233000
0004 x 0005 x 0008	    0.5995	   0.0000000000	  22.5000000000
0005 x 0006 x 0010	    0.7494	   0.0000000000	  22.6666679000
0006 x 0007 x 0011	    0.8992	   0.0000000000	  19.9134197000
0007 x 0009 x 0013	    1.0491	   0.0000000000	  22.9548225000
0008 x 0010 x 0015	    1.1990	   0.0000000000	  22.0000000000
0009 x 0011 x 0017	    1.3488	   0.0000000000	  22.6975632000
0010 x 0012 x 0019	    1.4987	   0.0000000000	  22.0614033000
0011 x 0013 x 0021	    1.6486	   0.0000000000	  22.0113220000
0012 x 0014 x 0022	    1.7984	   0.0000000000	  21.4556274000
0013 x 0016 x 0024	    1.9483	   0.0000000000	  22.4959946000
0014 x 0017 x 0026	    2.0982	   0.0000000000	  21.5901756000
0015 x 0018 x 0028	    2.2481	   0.0000000000	  21.8650780000
0016 x 0019 x 0030	    2.3979	   0.0000000000	  21.8640366000
0017 x 0020 x 0031	    2.5478	   0.0000000000	  21.7267551000
0018 x 0021 x 0033	    2.6977	   0.0000000000	  21.7091541000
0019 x 0023 x 0035	    2.8475	   0.0000000000	  21.8568153000
0020 x 0024 x 0037	    2.9974	   0.0000000000	  21.9369373000
0021 x 0025 x 0039	    3.1473	   0.0000000000	  21.7973137000
0022 x 0026 x 0041	    3.2971	   0.0000000000	  22.0748768000
0023 x 0027 x 0042	    3.4470	   0.0000000000	  21.7966404000
0024 x 0028 x 0044	    3.5969	   0.0000000000	  21.7701569000
0025 x 0030 x 0046	    3.7468	   0.0000000000	  21.8608685000
0026 x 0031 x 0048	    3.8966	   0.0000000000	  21.8956776000
0027 x 0032 x 0050	    4.0465	   0.0000000000	  21.8449078000
0028 x 0033 x 0051	    4.1964	   0.0000000000	  21.8699608000
0029 x 0034 x 0053	    4.3462	   0.0000000000	  21.7478657000
0030 x 0035 x 0055	    4.4961	   0.0000000000	  21.8978367000
0031 x 0037 x 0057	    4.6460	   0.0000000000	  21.8265800000
0032 x 0038 x 0059	    4.7959	   0.0000000000	  21.8763924000
0033 x 0039 x 0061	    4.9457	   0.0000000000	  21.8439121000
0034 x 0040 x 0062	    5.0956	   0.0000000000	  21.8429794000
0035 x 0041 x 0064	    5.2455	   0.0000000000	  21.9250870000
0036 x 0042 x 0066	    5.3953	   0.0000000000	  21.8885288000
