Grid		 	    Points/A	  Phi_acc	 Phi_void
0003 x 0003 x 0001	    0.1608	  55.5555573000	  77.7777786000
0005 x 0005 x 0002	    0.2679	  36.0000000000	  68.0000000000
0007 x 0007 x 0003	    0.3751	  38.0952377000	  69.3877563000
0009 x 0009 x 0004	    0.4823	  38.5802460000	  69.7530899000
0011 x 0011 x 0005	    0.5895	  36.5289268000	  69.5867767000
0013 x 0013 x 0006	    0.6966	  38.1656799000	  69.3293839000
0015 x 0015 x 0007	    0.8038	  36.8253975000	  69.9047623000
0017 x 0017 x 0008	    0.9110	  53.4602089000	  69.1609039000
0019 x 0019 x 0009	    1.0182	  52.1699028000	  70.2062225000
0021 x 0021 x 0010	    1.1253	  51.1791420000	  69.8866196000
0023 x 0023 x 0011	    1.2325	  58.8760986000	  69.9776611000
0025 x 0025 x 0012	    1.3397	  57.9200020000	  70.0400009000
0027 x 0027 x 0013	    1.4468	  58.1618652000	  70.0327072000
0029 x 0029 x 0014	    1.5540	  58.5527420000	  69.8827896000
0031 x 0031 x 0015	    1.6612	  58.5362511000	  69.9757233000
0033 x 0033 x 0016	    1.7684	  58.6662064000	  69.9150620000
0035 x 0035 x 0017	    1.8755	  62.5066032000	  69.7671051000
0037 x 0037 x 0018	    1.9827	  61.4114113000	  69.9577942000
0039 x 0039 x 0019	    2.0899	  62.3481827000	  69.9228363000
0041 x 0041 x 0020	    2.1971	  61.3682327000	  69.9464645000
0043 x 0043 x 0021	    2.3042	  60.3028641000	  69.8575821000
0045 x 0045 x 0022	    2.4114	  61.5488243000	  69.8832779000
0047 x 0047 x 0023	    2.5186	  63.3495407000	  69.8584824000
0049 x 0049 x 0024	    2.6258	  63.0258217000	  70.0194397000
0051 x 0051 x 0025	    2.7329	  62.7312584000	  69.9561691000
0053 x 0053 x 0026	    2.8401	  62.8693466000	  69.9016876000
0055 x 0055 x 0027	    2.9473	  62.6115685000	  69.9222488000
0058 x 0057 x 0028	    3.1080	  63.1308861000	  69.9150925000
0060 x 0059 x 0029	    3.2152	  63.6820564000	  69.9590836000
0062 x 0061 x 0030	    3.3224	  62.8230209000	  69.9383011000
0064 x 0063 x 0031	    3.4296	  62.5344048000	  69.8780746000
0066 x 0065 x 0032	    3.5367	  63.6574860000	  69.9271545000
0068 x 0067 x 0033	    3.6439	  64.1904144000	  69.9118042000
0070 x 0069 x 0034	    3.7511	  64.1645355000	  69.8976974000
0072 x 0071 x 0035	    3.8583	  64.3555756000	  69.9144821000
0074 x 0073 x 0036	    3.9654	  64.0261841000	  69.9211197000
0076 x 0075 x 0037	    4.0726	  63.4267464000	  69.9122772000
0078 x 0077 x 0038	    4.1798	  64.3737869000	  69.8985214000
0080 x 0079 x 0039	    4.2870	  64.7569809000	  69.9204788000
0082 x 0081 x 0040	    4.3941	  64.4595032000	  69.9028931000
